sess_date,year,side,touched_at,level,anchor,cap,pnl_be60,exit_be60,mae,mfe,uw60,be_dd
2025-05-08,2025,upper,2025-05-08 00:41:00-04:00,20194.64849673071,73.75,110.625,-0.0,BE,-10.102,70.648,False,False
2025-05-12,2025,upper,2025-05-11 21:07:00-04:00,20528.440535847047,67.5,101.25,-0.0,BE,-18.809,24.941,False,False
2025-05-13,2025,upper,2025-05-13 10:17:00-04:00,21222.895093414,159.0,200.0,-0.0,BE,-41.605,35.895,True,True
2025-05-19,2025,lower,2025-05-18 23:41:00-04:00,21217.734988096745,39.75,59.625,0.0,BE,-21.735,21.265,False,False
2025-05-20,2025,upper,2025-05-19 19:32:00-04:00,21548.17602820053,22.0,33.0,-0.0,BE,-14.074,25.176,False,False
2025-05-22,2025,lower,2025-05-22 08:16:00-04:00,21057.278595660748,168.25,200.0,200.0,TP,-17.279,202.721,False,False
2025-05-22,2025,lower,2025-05-22 08:16:00-04:00,21051.44897179947,168.25,200.0,200.0,TP,-11.449,208.551,False,False
2025-05-23,2025,lower,2025-05-23 07:43:00-04:00,21026.60371456908,46.5,69.75,-69.75,SL,-134.354,0.0,,False
2025-05-28,2025,upper,2025-05-28 06:54:00-04:00,21513.310861378166,24.25,36.375,-0.0,BE,-10.439,27.061,False,False
2025-05-28,2025,upper,2025-05-28 09:39:00-04:00,21545.216594328733,37.25,55.875,55.875,TP,-22.283,58.717,,False
2025-05-29,2025,upper,2025-05-28 19:00:00-04:00,21612.80588287719,108.0,162.0,-162.0,SL,-164.194,0.0,,False
2025-05-30,2025,lower,2025-05-30 08:11:00-04:00,21233.893876349917,44.5,66.75,66.75,TP,0.0,69.606,,False
2025-06-03,2025,upper,2025-06-03 10:03:00-04:00,21634.145485961726,96.25,144.375,-0.0,BE,-40.855,76.645,True,True
2025-06-03,2025,upper,2025-06-03 10:51:00-04:00,21643.6669817203,96.25,144.375,-0.0,BE,-43.083,7.417,True,True
2025-06-05,2025,upper,2025-06-05 03:27:00-04:00,21806.20617937395,21.25,31.875,-31.875,SL,-33.794,6.206,,False
2025-06-11,2025,upper,2025-06-11 08:30:00-04:00,22005.095955978955,58.25,87.375,-87.375,SL,-89.154,0.0,,False
2025-06-12,2025,lower,2025-06-12 04:02:00-04:00,21746.69078079703,112.25,168.375,0.0,BE,-33.441,96.559,False,False
2025-06-13,2025,lower,2025-06-12 20:05:00-04:00,21631.84416599201,106.25,159.375,0.0,BE,-107.844,88.156,True,True
2025-06-13,2025,lower,2025-06-12 20:05:00-04:00,21608.59291976779,106.25,159.375,0.0,BE,-84.593,111.407,True,True
2025-06-13,2025,lower,2025-06-12 20:32:00-04:00,21560.907411255415,106.25,159.375,0.0,BE,-71.907,60.093,True,True
2025-06-13,2025,lower,2025-06-12 20:32:00-04:00,21562.116397610036,106.25,159.375,0.0,BE,-73.116,58.884,True,True
2025-06-16,2025,upper,2025-06-16 03:07:00-04:00,21986.976553121214,52.25,78.375,-0.0,BE,-23.773,17.977,False,False
2025-06-16,2025,upper,2025-06-16 09:32:00-04:00,22095.40708023221,39.5,59.25,-59.25,SL,-60.843,44.657,,False
2025-06-19,2025,lower,2025-06-18 21:04:00-04:00,21823.793626264163,104.75,157.125,0.0,BE,-33.794,79.706,False,False
2025-06-19,2025,lower,2025-06-19 09:05:00-04:00,21741.51368658432,82.75,124.125,0.0,BE,-91.264,45.236,True,True
2025-06-19,2025,lower,2025-06-19 09:47:00-04:00,21695.16034984777,82.75,124.125,0.0,BE,-44.91,34.34,False,False
2025-06-20,2025,upper,2025-06-20 08:51:00-04:00,22028.016247638705,110.25,165.375,-0.0,BE,-102.484,6.516,True,True
2025-06-24,2025,upper,2025-06-23 19:18:00-04:00,22243.279916919673,151.25,200.0,-0.0,BE,-11.72,49.28,False,False
2025-06-24,2025,upper,2025-06-23 19:22:00-04:00,22250.05921920297,151.25,200.0,-0.0,BE,-4.941,56.059,False,False
2025-06-24,2025,upper,2025-06-24 01:45:00-04:00,22302.46465015223,29.0,43.5,-43.5,SL,-50.785,19.215,,False
2025-06-25,2025,upper,2025-06-25 09:30:00-04:00,22516.453264443597,29.0,43.5,43.5,TP,-31.797,50.203,,False
2025-06-27,2025,upper,2025-06-27 02:11:00-04:00,22722.758394924076,30.25,45.375,-0.0,BE,-24.742,4.258,True,True
2025-06-27,2025,upper,2025-06-27 07:38:00-04:00,22773.328162960443,23.5,35.25,35.25,TP,-14.672,41.578,False,False
2025-07-03,2025,upper,2025-07-03 09:30:00-04:00,22963.565131112424,85.0,127.5,-0.0,BE,-104.185,32.065,True,True
2025-07-03,2025,upper,2025-07-03 09:51:00-04:00,22990.650113436634,85.0,127.5,-0.0,BE,-77.1,9.4,True,True
2025-07-03,2025,upper,2025-07-03 10:02:00-04:00,23034.85071845072,113.5,170.25,-0.0,BE,-32.899,11.851,True,True
2025-07-15,2025,upper,2025-07-14 21:50:00-04:00,23120.43003053195,22.25,33.375,-33.375,SL,-41.82,0.0,,False
2025-07-16,2025,lower,2025-07-16 03:07:00-04:00,22944.324729310974,42.5,63.75,63.75,TP,-15.325,66.425,False,False
2025-07-18,2025,upper,2025-07-18 09:28:00-04:00,23315.830634039354,18.25,27.375,27.375,TP,0.0,35.081,,False
2025-07-21,2025,upper,2025-07-21 09:39:00-04:00,23329.70872407908,47.75,71.625,-71.625,SL,-72.291,5.209,,False
2025-07-25,2025,upper,2025-07-24 21:43:00-04:00,23427.550270689026,22.75,34.125,-0.0,BE,-8.95,2.8,True,True
2025-07-28,2025,upper,2025-07-28 01:53:00-04:00,23574.398521302704,20.25,30.375,30.375,TP,-10.851,30.399,False,False
2025-07-28,2025,upper,2025-07-28 01:54:00-04:00,23577.8482349201,20.25,30.375,30.375,TP,-7.402,30.598,False,False
2025-07-29,2025,upper,2025-07-29 03:46:00-04:00,23588.220500917443,13.5,20.25,-0.0,BE,-10.279,12.721,False,False
2025-07-29,2025,upper,2025-07-29 09:31:00-04:00,23624.97526779357,41.0,61.5,61.5,TP,-27.525,69.225,,False
2025-07-31,2025,upper,2025-07-31 03:41:00-04:00,23825.434098859478,29.25,43.875,43.875,TP,-19.566,44.184,False,False
2025-08-01,2025,lower,2025-08-01 03:36:00-04:00,23155.5267650799,41.0,61.5,-61.5,SL,-68.527,20.973,,False
2025-08-05,2025,upper,2025-08-05 08:14:00-04:00,23398.54778671259,34.25,51.375,51.375,TP,-3.452,55.548,,False
2025-08-07,2025,upper,2025-08-07 05:56:00-04:00,23601.613878410044,67.25,100.875,-0.0,BE,-24.636,5.114,True,True
2025-08-13,2025,upper,2025-08-12 19:49:00-04:00,23967.18508415141,19.5,29.25,29.25,TP,0.0,29.435,,False
2025-08-13,2025,upper,2025-08-13 08:36:00-04:00,24017.78030730159,19.5,29.25,-29.25,SL,-31.22,3.03,,False
2025-08-15,2025,lower,2025-08-15 09:49:00-04:00,23791.33191477614,36.25,54.375,54.375,TP,-21.082,55.168,,False
2025-08-19,2025,lower,2025-08-19 09:47:00-04:00,23646.978338376586,44.0,66.0,66.0,TP,-8.478,75.272,,False
2025-08-19,2025,lower,2025-08-19 10:28:00-04:00,23624.344429819088,132.0,198.0,0.0,BE,-109.844,35.156,True,True
2025-08-19,2025,lower,2025-08-19 10:48:00-04:00,23558.987295314553,132.0,198.0,0.0,BE,-44.487,41.013,False,False
2025-08-20,2025,lower,2025-08-20 09:45:00-04:00,23299.313203460883,39.75,59.625,-59.625,SL,-87.313,10.687,,False
2025-08-22,2025,upper,2025-08-22 10:08:00-04:00,23567.909221342314,136.75,200.0,-0.0,BE,-82.091,75.909,True,True
2025-08-28,2025,upper,2025-08-28 09:31:00-04:00,23724.339417208048,60.25,90.375,90.375,TP,-17.911,116.839,,False
2025-08-28,2025,upper,2025-08-28 09:33:00-04:00,23738.692284472432,60.25,90.375,90.375,TP,-3.558,131.192,,False
2025-09-02,2025,lower,2025-09-02 03:42:00-04:00,23363.293313891954,40.75,61.125,-61.125,SL,-80.543,0.207,,False
2025-09-03,2025,upper,2025-09-03 10:34:00-04:00,23475.55294373329,87.0,130.5,130.5,TP,-49.697,137.303,False,False
2025-09-05,2025,upper,2025-09-05 00:25:00-04:00,23749.775744290502,16.75,25.125,-0.0,BE,-6.224,9.026,True,True
2025-09-05,2025,upper,2025-09-05 08:35:00-04:00,23834.97845614906,31.75,47.625,-47.625,SL,-54.772,41.478,,False
2025-09-10,2025,upper,2025-09-10 01:30:00-04:00,23928.329204595364,8.25,12.375,12.375,TP,0.0,15.079,,False
2025-09-10,2025,upper,2025-09-10 02:22:00-04:00,23934.331686108046,16.75,25.125,-0.0,BE,-19.668,4.082,True,True
2025-09-10,2025,upper,2025-09-10 08:30:00-04:00,23990.56198856292,35.0,52.5,52.5,TP,-33.438,58.812,False,False
2025-09-10,2025,upper,2025-09-10 08:30:00-04:00,23988.887704685447,35.0,52.5,52.5,TP,-35.112,57.138,False,False
2025-09-10,2025,upper,2025-09-10 08:30:00-04:00,24039.42526747664,35.0,52.5,52.5,TP,0.0,65.425,,False
2025-09-10,2025,upper,2025-09-10 08:30:00-04:00,24041.327753375834,35.0,52.5,52.5,TP,0.0,67.328,,False
2025-09-15,2025,upper,2025-09-14 20:00:00-04:00,24186.124086410302,28.5,42.75,-42.75,SL,-162.626,0.0,,False
2025-09-18,2025,upper,2025-09-18 03:55:00-04:00,24669.905354290502,39.25,58.875,-58.875,SL,-61.845,13.655,,False
2025-09-25,2025,lower,2025-09-25 07:58:00-04:00,24601.656739631573,45.25,67.875,0.0,BE,-55.907,29.093,True,True
2025-09-25,2025,lower,2025-09-25 07:58:00-04:00,24596.023389169062,45.25,67.875,0.0,BE,-50.273,34.727,True,True
2025-09-25,2025,lower,2025-09-25 09:09:00-04:00,24544.463873412373,85.0,127.5,127.5,TP,-121.964,130.286,False,False
2025-09-29,2025,upper,2025-09-29 05:28:00-04:00,24895.717462472956,43.75,65.625,-0.0,BE,-6.533,30.467,True,True
2025-10-02,2025,upper,2025-10-01 20:50:00-04:00,25058.547694982582,25.75,38.625,-0.0,BE,-12.452,12.048,True,True
2025-10-02,2025,upper,2025-10-01 21:54:00-04:00,25073.968260368427,44.25,66.375,-0.0,BE,-2.532,33.968,False,False
2025-10-02,2025,upper,2025-10-02 04:03:00-04:00,25091.24029677349,34.25,51.375,-0.0,BE,-23.01,0.74,True,True
2025-10-02,2025,upper,2025-10-02 07:12:00-04:00,25131.101610830938,31.25,46.875,-0.0,BE,-26.898,2.602,True,True
2025-10-02,2025,upper,2025-10-02 07:55:00-04:00,25150.12594001621,31.25,46.875,-0.0,BE,-14.124,6.876,True,True
2025-10-06,2025,upper,2025-10-06 08:10:00-04:00,25220.90530462186,57.5,86.25,-0.0,BE,-20.595,41.655,False,False
2025-10-09,2025,upper,2025-10-08 19:17:00-04:00,25391.50666616943,29.0,43.5,43.5,TP,-2.493,49.257,False,False
2025-10-14,2025,lower,2025-10-14 09:43:00-04:00,24449.281358953056,106.0,159.0,159.0,TP,-28.281,161.219,,False
2025-10-15,2025,upper,2025-10-15 10:04:00-04:00,25041.29858138374,126.5,189.75,-0.0,BE,-73.701,4.049,True,True
2025-10-17,2025,lower,2025-10-17 01:43:00-04:00,24618.367308282344,40.25,60.375,60.375,TP,0.0,62.383,,False
2025-10-20,2025,upper,2025-10-20 09:32:00-04:00,25194.468641046944,56.25,84.375,-84.375,SL,-85.281,16.219,,False
2025-10-21,2025,upper,2025-10-20 22:30:00-04:00,25366.29683763213,29.25,43.875,43.875,TP,-0.953,44.047,False,False
2025-10-24,2025,upper,2025-10-24 05:37:00-04:00,25389.257691717656,47.5,71.25,-0.0,BE,-130.742,45.258,False,False
2025-10-24,2025,upper,2025-10-24 08:30:00-04:00,25454.087730001516,23.25,34.875,-34.875,SL,-69.162,0.0,,False
2025-10-27,2025,upper,2025-10-26 23:20:00-04:00,25769.150397814352,38.5,57.75,-0.0,BE,-3.85,16.15,False,False
2025-10-28,2025,upper,2025-10-28 09:31:00-04:00,26079.10496771575,32.5,48.75,48.75,TP,-15.645,49.605,,False
2025-10-29,2025,upper,2025-10-29 04:03:00-04:00,26300.264687610725,38.0,57.0,57.0,TP,-9.485,61.515,False,False
2025-10-30,2025,lower,2025-10-30 09:36:00-04:00,26019.877638426828,186.25,200.0,0.0,BE,-77.628,162.622,False,False
2025-11-04,2025,lower,2025-11-04 00:40:00-05:00,25852.202423778017,36.25,54.375,-54.375,SL,-56.952,0.0,,False
2025-11-05,2025,lower,2025-11-04 20:01:00-05:00,25382.76732691323,95.75,143.625,0.0,BE,-100.767,9.733,True,True
2025-11-07,2025,lower,2025-11-06 23:02:00-05:00,25181.312852136136,78.5,117.75,117.75,TP,-12.563,117.937,False,False
2025-11-07,2025,lower,2025-11-06 23:02:00-05:00,25185.929961468115,78.5,117.75,117.75,TP,-17.18,120.07,False,False
2025-11-07,2025,lower,2025-11-06 23:02:00-05:00,25186.599602185648,78.5,117.75,117.75,TP,-17.85,119.4,False,False
2025-11-10,2025,upper,2025-11-09 22:02:00-05:00,25453.09916771965,40.0,60.0,-0.0,BE,-35.901,7.599,True,True
2025-11-13,2025,lower,2025-11-13 09:40:00-05:00,25346.039679448055,105.25,157.875,0.0,BE,-65.79,150.71,True,True
2025-11-13,2025,lower,2025-11-13 09:44:00-05:00,25298.96729248103,105.25,157.875,157.875,TP,-18.717,164.783,,False
2025-11-13,2025,lower,2025-11-13 10:49:00-05:00,25229.97463227871,229.25,200.0,0.0,BE,-70.975,47.775,True,True
2025-11-14,2025,lower,2025-11-14 07:39:00-05:00,24703.513119674288,167.75,200.0,0.0,BE,-33.013,62.737,True,True
2025-11-14,2025,lower,2025-11-14 09:32:00-05:00,24653.90083228035,109.25,163.875,163.875,TP,-27.901,164.849,,False
2025-11-17,2025,upper,2025-11-17 02:23:00-05:00,25313.414958811893,42.25,63.375,-0.0,BE,-37.335,11.165,True,True
2025-11-18,2025,lower,2025-11-18 09:52:00-05:00,24585.258299853253,76.5,114.75,-114.75,SL,-125.758,25.492,,False
2025-11-20,2025,upper,2025-11-20 08:31:00-05:00,25234.4251950072,97.5,146.25,-0.0,BE,-30.325,88.425,False,False
2025-11-20,2025,upper,2025-11-20 09:56:00-05:00,25287.387854159508,144.0,200.0,200.0,TP,-22.612,220.138,False,False
2025-11-24,2025,upper,2025-11-24 09:35:00-05:00,24685.046496390183,73.0,109.5,-0.0,BE,-95.954,106.046,True,True
2025-11-26,2025,upper,2025-11-26 09:30:00-05:00,25241.61892892361,52.5,78.75,78.75,TP,-38.631,86.369,,False
2025-12-02,2025,upper,2025-12-02 09:39:00-05:00,25606.62300268882,34.25,51.375,51.375,TP,-48.127,66.873,,False
2025-12-02,2025,upper,2025-12-02 09:39:00-05:00,25607.58457932311,34.25,51.375,51.375,TP,-47.165,67.835,,False
2025-12-02,2025,upper,2025-12-02 10:01:00-05:00,25641.988813068652,141.75,200.0,-0.0,BE,-28.011,110.989,True,True
2025-12-05,2025,upper,2025-12-05 10:00:00-05:00,25804.97962875158,191.75,200.0,71.22962875157828,cutoff,-63.02,153.73,False,False
2025-12-05,2025,upper,2025-12-05 10:03:00-05:00,25816.058498009275,191.75,200.0,82.30849800927535,cutoff,-51.942,164.808,False,False
2025-12-11,2025,lower,2025-12-10 22:07:00-05:00,25438.648571256614,137.5,200.0,200.0,TP,-55.649,201.351,False,False
2025-12-11,2025,lower,2025-12-10 22:09:00-05:00,25391.117997106376,137.5,200.0,200.0,TP,0.0,200.882,False,False
2025-12-12,2025,lower,2025-12-12 10:26:00-05:00,25360.622668419237,130.75,196.125,-196.125,SL,-207.623,41.377,,False
2025-12-16,2025,lower,2025-12-16 02:37:00-05:00,25096.208397431896,32.0,48.0,48.0,TP,-22.958,48.792,,False
2025-12-16,2025,lower,2025-12-16 02:38:00-05:00,25092.511186931348,32.0,48.0,48.0,TP,-19.261,51.239,,False
2025-12-16,2025,lower,2025-12-16 02:38:00-05:00,25092.503025969778,32.0,48.0,48.0,TP,-19.253,51.247,,False
2025-12-17,2025,lower,2025-12-17 10:52:00-05:00,25072.881355830254,236.5,200.0,0.0,BE,-87.881,49.619,True,True
2025-12-17,2025,lower,2025-12-17 10:58:00-05:00,25046.539881481185,236.5,200.0,0.0,BE,-61.54,75.96,True,True
2025-12-19,2025,upper,2025-12-19 10:00:00-05:00,25597.517031847376,274.75,200.0,23.26703184737562,cutoff,0.0,137.517,False,False
2025-12-22,2025,upper,2025-12-22 04:40:00-05:00,25722.585118518815,35.5,53.25,-0.0,BE,-1.915,26.335,False,False
2025-12-22,2025,upper,2025-12-22 09:31:00-05:00,25793.515304493496,26.25,39.375,39.375,TP,-0.735,78.515,,False
2025-12-26,2025,upper,2025-12-25 19:13:00-05:00,25906.252331580763,33.5,50.25,-0.0,BE,-10.248,11.252,True,True
2025-12-26,2025,upper,2025-12-26 08:40:00-05:00,25921.416602568104,28.0,42.0,42.0,TP,-1.833,55.417,,False
2025-12-26,2025,upper,2025-12-26 09:36:00-05:00,25923.7220721326,36.5,54.75,54.75,TP,-11.528,55.472,,False
2025-12-31,2025,lower,2025-12-30 20:00:00-05:00,25599.45271544758,52.25,78.375,0.0,BE,-8.953,36.297,False,False
2026-01-02,2026,lower,2026-01-02 10:57:00-05:00,25410.2779278674,165.5,200.0,0.0,BE,-116.528,16.972,True,True
2026-01-02,2026,lower,2026-01-02 10:58:00-05:00,25385.539402438862,165.5,200.0,0.0,BE,-91.789,41.711,True,True
2026-01-13,2026,upper,2026-01-13 08:31:00-05:00,26021.232009355885,30.5,45.75,45.75,TP,-24.268,54.982,,False
2026-01-14,2026,lower,2026-01-14 09:59:00-05:00,25582.086025672208,73.0,109.5,109.5,TP,-51.586,110.414,,False
2026-01-14,2026,lower,2026-01-14 10:00:00-05:00,25543.814377771352,208.25,200.0,0.0,BE,-74.314,149.686,True,True
2026-01-14,2026,lower,2026-01-14 10:51:00-05:00,25472.4207777887,208.25,200.0,0.0,BE,-31.171,119.829,True,True
2026-01-16,2026,lower,2026-01-16 10:36:00-05:00,25629.313156713768,164.75,200.0,85.43684328623203,cutoff,-37.813,123.437,False,False
2026-01-19,2026,lower,2026-01-18 22:24:00-05:00,25373.145816891818,32.75,49.125,0.0,BE,-10.146,21.854,False,False
2026-01-19,2026,lower,2026-01-19 02:10:00-05:00,25353.252695582778,33.25,49.875,0.0,BE,-27.503,31.997,False,False
2026-01-19,2026,lower,2026-01-19 02:10:00-05:00,25350.284539800687,33.25,49.875,49.875,TP,-24.535,55.965,False,False
2026-01-19,2026,lower,2026-01-19 02:40:00-05:00,25334.233238038545,33.25,49.875,49.875,TP,-8.483,52.017,,False
2026-01-19,2026,lower,2026-01-19 04:25:00-05:00,25317.811823945234,62.75,94.125,0.0,BE,-60.062,19.438,True,True
2026-01-20,2026,lower,2026-01-20 03:31:00-05:00,25216.808747005507,63.75,95.625,0.0,BE,-105.309,12.441,True,True
2026-01-27,2026,upper,2026-01-26 21:57:00-05:00,25972.950621766613,31.75,47.625,-0.0,BE,-6.549,10.451,False,False
2026-01-27,2026,upper,2026-01-27 01:06:00-05:00,26026.77634869439,37.75,56.625,56.625,TP,-0.724,57.776,False,False
2026-01-27,2026,upper,2026-01-27 10:10:00-05:00,26072.435622228648,140.75,200.0,-0.0,BE,-26.814,34.436,True,True
2026-01-27,2026,upper,2026-01-27 10:36:00-05:00,26082.313176054766,140.75,200.0,-0.0,BE,-24.437,18.813,True,True
2026-01-28,2026,upper,2026-01-27 19:35:00-05:00,26186.22827522189,36.75,55.125,-0.0,BE,-42.022,0.0,True,True
2026-01-28,2026,upper,2026-01-27 19:35:00-05:00,26192.561843286232,36.75,55.125,-0.0,BE,-35.688,5.812,True,True
2026-01-28,2026,upper,2026-01-28 01:00:00-05:00,26295.788974327792,28.5,42.75,-42.75,SL,-45.961,15.039,,False
2026-01-29,2026,lower,2026-01-29 09:42:00-05:00,25984.096228371418,53.0,79.5,-79.5,SL,-79.596,27.654,,False
2026-02-02,2026,lower,2026-02-01 22:14:00-05:00,25336.47365130561,92.5,138.75,0.0,BE,-120.224,30.526,True,True
2026-02-02,2026,lower,2026-02-01 22:40:00-05:00,25298.049378233387,92.5,138.75,0.0,BE,-81.799,77.951,False,False
2026-02-04,2026,lower,2026-02-04 10:01:00-05:00,25144.154549493003,204.0,200.0,0.0,BE,-63.655,160.845,True,True
2026-02-09,2026,upper,2026-02-08 19:02:00-05:00,25308.784126629384,140.75,200.0,200.0,TP,-37.716,202.284,False,False
2026-02-13,2026,lower,2026-02-13 06:30:00-05:00,24633.391857165167,72.0,108.0,108.0,TP,-9.392,112.358,,False
2026-02-18,2026,upper,2026-02-18 10:17:00-05:00,25073.84211892498,206.5,200.0,-0.0,BE,-41.908,52.342,True,True
2026-02-25,2026,upper,2026-02-25 08:55:00-05:00,25154.51755998832,45.0,67.5,-67.5,SL,-76.982,24.768,,False
2026-02-27,2026,lower,2026-02-27 08:30:00-05:00,24825.88513501576,96.0,144.0,0.0,BE,-32.135,53.365,False,False
2026-03-02,2026,lower,2026-03-02 01:48:00-05:00,24588.439612813825,97.5,146.25,0.0,BE,-60.44,14.06,True,True
2026-03-03,2026,lower,2026-03-03 04:46:00-05:00,24473.331852930034,189.5,200.0,0.0,BE,-80.332,29.668,True,True
2026-03-03,2026,lower,2026-03-03 04:46:00-05:00,24475.95325548935,189.5,200.0,0.0,BE,-82.953,27.047,True,True
2026-03-03,2026,lower,2026-03-03 05:08:00-05:00,24434.03288107502,137.75,200.0,0.0,BE,-41.033,48.967,True,True
2026-03-03,2026,lower,2026-03-03 06:20:00-05:00,24381.73197610748,91.0,136.5,136.5,TP,0.0,142.268,,False
2026-03-04,2026,upper,2026-03-04 10:01:00-05:00,24982.357602534,144.25,200.0,-0.0,BE,-175.892,90.858,True,True
2026-03-05,2026,upper,2026-03-04 19:15:00-05:00,25229.04674451065,50.75,76.125,76.125,TP,-20.953,81.547,False,False
2026-03-09,2026,lower,2026-03-08 20:23:00-04:00,24143.73244001168,158.0,200.0,0.0,BE,-81.232,62.768,True,True
2026-03-09,2026,lower,2026-03-08 21:31:00-04:00,24059.267397466,146.75,200.0,0.0,BE,-59.267,58.733,True,True
2026-03-10,2026,upper,2026-03-10 04:08:00-04:00,25119.94149499076,137.5,200.0,-0.0,BE,-30.559,41.691,False,False
2026-03-12,2026,lower,2026-03-12 09:55:00-04:00,24652.496682358294,61.5,92.25,92.25,TP,-21.997,95.003,,False
2026-03-12,2026,lower,2026-03-12 10:37:00-04:00,24590.175292751177,222.25,200.0,0.0,BE,-29.175,129.825,False,False
2026-03-17,2026,upper,2026-03-17 09:46:00-04:00,25096.19805301506,127.5,191.25,93.1980530150613,cutoff,-20.802,149.948,False,False
2026-03-18,2026,upper,2026-03-18 01:27:00-04:00,25161.616617122825,18.0,27.0,-27.0,SL,-32.883,4.617,,False
2026-03-19,2026,lower,2026-03-19 03:57:00-04:00,24550.4725595392,65.25,97.875,0.0,BE,-44.973,43.027,True,True
2026-03-19,2026,lower,2026-03-19 05:25:00-04:00,24504.40746154799,88.0,132.0,132.0,TP,-4.407,145.843,,False
2026-03-20,2026,lower,2026-03-20 10:12:00-04:00,24257.42694698494,247.75,200.0,0.0,BE,-26.177,69.823,False,False
2026-03-26,2026,lower,2026-03-26 08:35:00-04:00,24069.165318483185,89.75,134.625,0.0,BE,-5.165,90.585,False,False
2026-03-31,2026,lower,2026-03-30 20:17:00-04:00,22983.31380287526,78.75,118.125,118.125,TP,-21.814,141.186,,False
2026-04-01,2026,upper,2026-03-31 19:58:00-04:00,24027.08869351358,94.0,141.0,-0.0,BE,-21.161,34.839,False,False
2026-04-02,2026,lower,2026-04-02 07:28:00-04:00,23729.68143980739,65.75,98.625,0.0,BE,-63.681,20.319,True,True
2026-04-06,2026,upper,2026-04-05 22:19:00-04:00,24289.10131924296,56.25,84.375,84.375,TP,-37.649,87.851,,False
2026-04-08,2026,upper,2026-04-07 19:04:00-04:00,24984.459681516815,569.5,200.0,-0.0,BE,-106.79,70.71,True,True
2026-04-10,2026,upper,2026-04-09 20:59:00-04:00,25273.09253845201,45.0,67.5,-0.0,BE,-25.407,17.343,True,True
2026-04-10,2026,upper,2026-04-09 21:30:00-04:00,25282.7774404608,74.0,111.0,-0.0,BE,-15.723,28.777,False,False
2026-04-10,2026,upper,2026-04-10 08:29:00-04:00,25378.695918099,40.5,60.75,60.75,TP,0.0,76.696,,False
2026-04-14,2026,upper,2026-04-13 19:07:00-04:00,25611.34815671422,33.25,49.875,49.875,TP,-7.902,50.598,,False
2026-04-15,2026,upper,2026-04-14 19:34:00-04:00,26016.020610526048,38.5,57.75,-0.0,BE,-19.479,21.021,False,False
2026-04-17,2026,upper,2026-04-17 09:07:00-04:00,26750.85865637195,184.25,200.0,-0.0,BE,-66.891,121.359,True,True
2026-04-24,2026,upper,2026-04-24 07:07:00-04:00,27267.134887108085,84.75,127.125,-0.0,BE,-96.615,13.885,True,True
2026-04-24,2026,upper,2026-04-24 07:30:00-04:00,27362.418606603605,84.75,127.125,127.125,TP,0.0,131.669,False,False
2026-04-27,2026,upper,2026-04-26 22:00:00-04:00,27541.200536733537,84.0,126.0,126.0,TP,0.0,130.951,False,False
2026-04-28,2026,lower,2026-04-28 08:23:00-04:00,27049.808787510927,189.25,200.0,200.0,TP,-13.309,202.191,False,False
2026-04-30,2026,upper,2026-04-29 19:48:00-04:00,27529.434177961637,293.0,200.0,-0.0,BE,-93.316,10.934,True,True
2026-04-30,2026,upper,2026-04-29 19:54:00-04:00,27551.438765966275,293.0,200.0,-0.0,BE,-71.311,18.689,True,True
2026-05-01,2026,upper,2026-05-01 09:33:00-04:00,27727.691212489073,78.75,118.125,-118.125,SL,-130.309,10.691,,False
2026-05-05,2026,upper,2026-05-05 10:36:00-04:00,28138.06154108305,141.0,200.0,-0.0,BE,-1.438,60.562,False,False
2026-05-08,2026,upper,2026-05-08 10:58:00-04:00,29174.65787972472,251.75,200.0,-0.0,BE,-43.092,49.908,True,True
2026-05-11,2026,upper,2026-05-11 09:32:00-04:00,29422.9618069465,94.0,141.0,141.0,TP,-11.788,148.462,,False
2026-05-14,2026,upper,2026-05-13 19:05:00-04:00,29646.42303898361,81.25,121.875,-0.0,BE,-2.077,55.923,False,False
2026-05-14,2026,upper,2026-05-13 20:17:00-04:00,29656.73036561582,58.25,87.375,-0.0,BE,-36.27,30.98,True,True
2026-05-14,2026,upper,2026-05-14 10:50:00-04:00,29708.514501113983,236.5,200.0,-0.0,BE,-65.235,44.515,True,True
2026-05-18,2026,lower,2026-05-17 19:40:00-04:00,29084.62855805579,173.75,200.0,0.0,BE,-147.129,73.871,True,True
2026-05-19,2026,lower,2026-05-19 09:20:00-04:00,28811.51963438418,106.75,160.125,160.125,TP,-8.77,170.23,,False
2026-05-19,2026,lower,2026-05-19 10:07:00-04:00,28775.551734540284,265.25,200.0,0.0,BE,-112.552,59.448,True,True
2026-05-19,2026,lower,2026-05-19 10:14:00-04:00,28739.45196101639,265.25,200.0,0.0,BE,-76.452,120.548,False,False
2026-05-21,2026,upper,2026-05-21 00:59:00-04:00,29420.86955887296,56.25,84.375,84.375,TP,-18.88,91.62,,False
2026-05-22,2026,upper,2026-05-22 04:18:00-04:00,29642.116120772633,58.75,88.125,88.125,TP,-23.134,92.616,,False
2026-05-25,2026,upper,2026-05-24 23:00:00-04:00,29963.24644194421,57.75,86.625,-0.0,BE,-24.754,7.746,True,True
2026-05-26,2026,upper,2026-05-26 10:00:00-04:00,30009.455726915767,180.25,200.0,-0.0,BE,-109.294,33.456,True,True
2026-05-27,2026,upper,2026-05-27 07:00:00-04:00,30248.501331652922,36.25,54.375,-0.0,BE,-48.499,0.0,True,True
